Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
2017-07-31,9900.0,3052.16,3.2436045292514,1867.9245283019,-38.799914542426,3.7999199334577,2.2423073604333,20.593247319483,40.997912987308,14.78373113824,COL
2017-01-31,9900.0,2994.625,3.3059231122428,1956.5217391304,-34.665551141447,12.273956394024,14.389762480107,36.954125477249,40.216383077375,20.048587869701,COL
2016-07-31,8900.0,2929.0,3.038579720041,1765.873015873,-39.710719840457,2.4146031703972,0.73864496870957,17.958383554806,20.165040371263,12.017162805489,COL
2016-01-31,7900.0,3253.9,2.4278558038047,1602.4340770791,-50.753431971508,-18.484702555078,-11.815070819632,-11.822571989433,8.9305248032778,-9.9870881991354,COL
2015-07-31,7900.0,2708.9,2.9163128945328,1649.2693110647,-39.116641032717,-3.9913829607263,0.44464249143989,-5.2538826361242,31.914930810213,5.874623792397,COL
2015-01-31,7900.0,2364.98,3.3404087983831,1649.2693110647,-30.262864334383,12.725945560262,11.218223527506,9.3231836555266,50.678916589684,18.860705886389,COL
2014-07-31,8600.0,1847.65,4.6545611993614,1793.5349322211,-2.9288592416819,55.708705658468,31.507130350633,35.018560836698,95.749772968475,66.334966191201,COL
2014-01-31,8600.0,1982.795,4.3373117241066,1859.7945575779,-6.2033867556685,55.66615802959,33.613083155652,41.299771511072,136.32085787244,53.814707913439,COL
2013-07-31,8600.0,1921.0,4.4768349817803,1887.3445501097,-1.7519755278642,56.608170839046,41.812570174292,62.237706196372,118.27589635087,67.433878695252,COL
2013-01-31,8600.0,1773.175,4.850057100963,1969.136833067,11.051466046329,76.319968611657,46.248980590523,65.774106920002,114.30365268782,83.993145863937,COL
2012-07-31,8600.0,1804.475,4.7659291483673,1987.2905834778,10.131233931075,77.858365074667,60.1609931713,65.746265396149,80.342200594051,89.032966315709,COL
2012-01-31,8400.0,1852.15,4.5352698215587,2001.32468634,8.0541363464085,79.664568262414,53.098533052703,75.831212539095,73.401853979542,80.305921058885,COL
2011-07-31,8400.0,1770.5,4.7444224795256,2066.4206642066,16.71396013593,107.88870176163,52.514245897763,91.224460039534,97.071216250446,101.20297029649,COL
2010-07-31,8200.0,1868.45,4.3886644009741,2196.4285714286,17.553510740377,,,,,,COL
2010-01-31,8200.0,2095.6,3.9129604886429,2296.918767507,9.606736376551,,,,,,COL
2009-07-31,7000.0,2095.6,3.3403321244512,1960.7843137255,-6.4332738248955,,,,,,COL
2008-06-30,7000.0,1798.65,3.8918077446974,1960.7843137255,9.0142225405438,,,,,,COL
2007-06-30,6900.0,1956.0,3.5276073619632,2023.4604105572,3.4488962452548,,,,,,COL
2007-01-31,6900.0,2239.325,3.0812856552756,2142.8571428571,-4.3078989044849,,,,,,COL
2006-05-31,6500.0,2503.6,2.5962613836076,2096.7741935484,-16.249632786851,,,,,,COL
2006-01-31,0.0,0.0,0.0,0.0,0.0,,,,,,COL
2005-06-30,6500.0,2327.7,2.7924560725179,2124.1830065359,-8.743265603989,,,,,,COL
2004-05-31,6500.0,2769.83,2.3467144192965,2241.3793103448,-19.078813127707,,,,,,COL
2003-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,COL
2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,COL
2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,COL
2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,COL
2017-07-31,2290.0,572.495,4.0000349348029,432.07547169811,-24.527642739567,,,,,,CRI
2017-01-31,2250.0,554.33,4.0589540526401,444.66403162055,-19.783516746243,,,,,,CRI
2016-07-31,2250.0,546.39,4.1179377367814,446.42857142857,-18.294886174972,,,,,,CRI
2016-01-31,2150.0,535.25,4.0168145726296,436.10547667343,-18.523030981144,,,,,,CRI
2015-07-31,2150.0,533.3,4.0315019688731,448.85177453027,-15.835031965072,,,,,,CRI
2015-01-31,2150.0,536.09,4.0105206215374,448.85177453027,-16.273055917799,,,,,,CRI
2014-07-31,2150.0,537.3,4.001488926112,448.38373305527,-16.54871895491,,,,,,CRI
2014-01-31,2150.0,501.92,4.283551163532,464.94863939449,-7.3659867320518,,,,,,CRI
2013-07-31,2150.0,498.675,4.311425276984,471.83613752743,-5.382034886964,,,,,,CRI
2013-01-31,2200.0,500.83,4.3927081045465,503.73267822644,0.57957355318996,,,,,,CRI
2012-07-31,1200.0,501.015,2.3951378701236,277.29636048527,-44.653082146189,0.0,0.0,0.0,0.0,0.0,CRI
2012-01-31,2050.0,509.54,4.0232366448169,488.4185246425,-4.1452045683359,0.0,0.0,0.0,0.0,0.0,CRI
2011-07-31,2050.0,504.305,4.0650003470122,504.30504305043,8.5365860824638e-06,0.0,0.0,0.0,0.0,0.0,CRI
2010-07-31,2000.0,522.115,3.8305737241795,535.71428571429,2.6046533262376,,,,,,CRI
2010-01-31,2050.0,582.57,3.5188904337676,574.22969187675,-1.431640510711,,,,,,CRI
2009-07-31,2000.0,582.57,3.4330638378221,560.22408963585,-3.8357468397181,,,,,,CRI
2008-06-30,1800.0,551.02,3.2666690864215,504.20168067227,-8.4966642458951,,,,,,CRI
2007-06-30,1130.0,518.625,2.178838274283,331.37829912023,-36.104449434517,,,,,,CRI
2007-01-31,1130.0,509.535,2.2177083026681,350.93167701863,-31.127071345711,,,,,,CRI
2006-05-31,1130.0,509.535,2.2177083026681,364.51612903226,-28.461022494577,,,,,,CRI
2006-01-31,0.0,0.0,0.0,0.0,0.0,,,,,,CRI
2005-06-30,1130.0,475.3,2.3774458236903,369.28104575163,-22.305692036265,,,,,,CRI
2004-05-31,1130.0,433.55,2.6063891131357,389.65517241379,-10.124513340147,,,,,,CRI
2003-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,CRI
2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,CRI
2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,CRI
2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,CRI
2017-07-31,75.0,22.8561,3.2813997138619,14.150943396226,-38.086797851661,-10.545926264173,-11.88826631654,3.926450470052,21.511054276824,-1.0801515502536,CZE
2017-01-31,75.0,25.81175,2.9056534330295,14.822134387352,-42.576019110088,-15.036997251948,-13.435866908992,3.6396517322691,6.108356054682,-9.1535666091834,CZE
2016-07-31,75.0,24.54655,3.0554191933286,14.880952380952,-39.376603306972,-10.99327363397,-12.449819365151,2.5155519098537,4.4333184525733,-2.6478583182248,CZE
2016-01-31,75.0,25.1442,2.9827952370726,15.212981744422,-39.497054014755,-13.936197725741,-6.8944045296917,-6.9023242602802,15.008782917526,-4.9644215725976,CZE
2015-07-31,70.0,24.70225,2.833749962048,14.613778705637,-40.840293067892,-18.342665948784,-14.56973364981,-19.416448291585,12.196403861398,-9.9514211414369,CZE
2015-01-31,70.45,24.13325,2.9192089751691,14.707724425887,-39.0561800591,-14.232615087478,-15.379763379575,-16.821601931621,14.643852159489,-9.5649908983715,CZE
2014-07-31,70.45,20.3877,3.4555148447348,14.692387904067,-27.935039734415,0.64707719329231,-14.99635011481,-12.726629782249,26.5288438897,7.5156852110085,CZE
2014-01-31,70.45,20.2838,3.4732150780426,15.235177509461,-24.889924425102,2.7471538263912,-11.808936624474,-6.7353524821862,55.983136242037,1.5251076713758,CZE
2013-07-31,70.45,20.1828,3.4905959529897,15.460863204097,-23.395845947557,2.4390814049929,-7.2388794115613,6.1214207596489,42.776600960463,9.5202928284267,CZE
2013-01-31,70.33,18.89495,3.7221585661777,16.103417845303,-14.773958939809,13.713506800812,-5.6800850184998,6.9121959530557,38.210209877185,18.662145917137,CZE
2012-07-31,70.33,21.048,3.3414101102242,16.251877527441,-22.786594795511,5.6604043224269,-4.8530818999897,-1.5350365481132,7.1359776818156,12.298905046161,CZE
2012-01-31,70.22,20.36535,3.4480134149425,16.730121366047,-17.850067069571,14.383983129188,-2.5293624047999,11.943465777187,10.3968074061,14.792302299523,CZE
2011-07-31,69.32,17.0219,4.0724008483189,17.052890528905,0.18206268927257,45.209088403542,6.5303425712939,33.569209329324,37.653135643308,40.53914259534,CZE
2010-07-31,67.64,19.7476,3.4252263566206,18.117857142857,-8.2528654476638,,,,,,CZE
2010-01-31,67.64,18.21005,3.7144324150675,18.893854748603,3.755095392947,,,,,,CZE
2009-07-31,67.92,18.66155,3.6395690604478,19.025210084034,1.9487131778101,,,,,,CZE
2008-06-30,66.08,14.49795,4.5578857700571,18.509803921569,27.671870309724,,,,,,CZE
2007-06-30,52.9,21.11675,2.5051203428558,15.513196480938,-26.53606032681,,,,,,CZE
2007-01-31,52.1,21.50115,2.4231262048774,16.180124223602,-24.7476333889,,,,,,CZE
2006-05-31,59.05,22.1078,2.6710029944183,19.048387096774,-13.838613083282,,,,,,CZE
2006-01-31,62.0,23.8375,2.6009438909282,19.68253968254,-17.430352668947,,,,,,CZE
2005-06-30,56.42,24.5409,2.2990191883753,18.437908496732,-24.868653974663,,,,,,CZE
2004-05-31,56.42,26.5,2.13,19.455172413793,-26.58425504229,,,,,,CZE
2003-04-30,56.57,28.9,1.91,20.874538745387,-27.769762126687,,,,,,CZE
2002-04-30,56.28,34.0,1.66,22.602409638554,-33.522324592488,,,,,,CZE
2001-04-30,56.0,39.0,1.43,22.047244094488,-43.468604885928,,,,,,CZE
2000-04-30,54.37,39.1,1.39,21.661354581673,-44.600116159403,,,,,,CZE
